DATE;REPORTTPYE;HOURLYDRYBULBTEMPF;HOURLYRelativeHumidity;HOURLYWindSpeed
17.01.2015 16:00;FM-12;21;33;3
17.01.2015 16:54;FM-15;22;33;8
17.01.2015 17:54;FM-15;21;36;8
17.01.2015 18:54;FM-15;22;36;13
17.01.2015 19:00;FM-12;22;36;13
17.01.2015 19:54;FM-15;21;50;13
17.01.2015 20:54;FM-15;21;57;10
17.01.2015 21:54;FM-15;20;62;8
17.01.2015 22:00;FM-12;20;62;8
17.01.2015 22:54;FM-15;20;65;9
17.01.2015 23:54;FM-15;20;68;8
17.01.2015 23:59;SOD;NA;NA;NA
18.01.2015 0:54;FM-15;21;71;7
18.01.2015 1:00;FM-12;21;71;7
18.01.2015 1:54;FM-15;21;78;7
18.01.2015 2:54;FM-15;24;75;0
18.01.2015 3:54;FM-15;24;81;3
18.01.2015 4:00;FM-12;24;81;3
18.01.2015 4:54;FM-15;23;81;5
18.01.2015 5:54;FM-15;26;84;8
18.01.2015 6:54;FM-15;27;89;7
18.01.2015 7:00;FM-12;27;89;7
18.01.2015 7:54;FM-15;29;89;5
18.01.2015 8:54;FM-15;33;89;5
18.01.2015 9:54;FM-15;34;85;0
18.01.2015 10:00;FM-12;34;85;0
18.01.2015 10:54;FM-15;38;86;0
18.01.2015 11:54;FM-15;44;85;9
18.01.2015 12:54;FM-15;46;83;9
18.01.2015 13:00;FM-12;46;83;9
18.01.2015 13:37;FM-16;48;82;9
18.01.2015 13:54;FM-15;47;83;6
18.01.2015 14:52;FM-16;50;82;18
18.01.2015 14:54;FM-15;50;80;18
18.01.2015 15:06;FM-16;48;82;14
18.01.2015 15:54;FM-15;50;77;18
18.01.2015 16:00;FM-12;50;77;18
18.01.2015 16:54;FM-15;47;80;13
18.01.2015 17:54;FM-15;48;77;18
18.01.2015 18:54;FM-15;49;80;16
18.01.2015 19:00;FM-12;49;80;16
18.01.2015 19:54;FM-15;48;83;21
18.01.2015 20:02;FM-16;48;82;22
18.01.2015 20:54;FM-15;48;83;21
18.01.2015 21:00;FM-16;48;82;20
18.01.2015 21:38;FM-16;46;93;20
18.01.2015 21:54;FM-15;47;93;21
18.01.2015 22:00;FM-12;47;93;21
18.01.2015 22:52;FM-16;46;93;10
18.01.2015 22:54;FM-15;46;93;9
18.01.2015 23:11;FM-16;45;93;11
18.01.2015 23:38;FM-16;46;93;13
18.01.2015 23:52;FM-16;46;87;15
18.01.2015 23:54;FM-15;46;89;13
18.01.2015 23:59;SOD;NA;NA;NA
19.01.2015 0:27;FM-16;45;93;14
19.01.2015 0:52;FM-16;45;81;17
19.01.2015 0:54;FM-15;44;85;15
19.01.2015 1:00;FM-12;44;85;15
19.01.2015 1:46;FM-16;43;81;17
19.01.2015 1:54;FM-15;41;86;18
19.01.2015 2:54;FM-15;40;83;11
19.01.2015 3:54;FM-15;39;86;10
19.01.2015 4:00;FM-12;39;86;10
19.01.2015 4:54;FM-15;39;82;13
19.01.2015 5:54;FM-15;39;79;13
19.01.2015 6:54;FM-15;38;79;13
19.01.2015 7:00;FM-12;38;79;13
19.01.2015 7:54;FM-15;39;76;10
19.01.2015 8:54;FM-15;40;73;11
19.01.2015 9:54;FM-15;42;65;14
19.01.2015 10:00;FM-12;42;65;14
19.01.2015 10:54;FM-15;42;62;16
19.01.2015 11:54;FM-15;44;55;16
19.01.2015 12:54;FM-15;42;58;18
19.01.2015 13:00;FM-12;42;58;18
19.01.2015 13:54;FM-15;41;57;21
19.01.2015 14:54;FM-15;40;58;16
19.01.2015 15:54;FM-15;40;58;16
19.01.2015 16:00;FM-12;40;58;16
19.01.2015 16:54;FM-15;38;62;15
19.01.2015 17:54;FM-15;38;60;16
19.01.2015 18:54;FM-15;37;62;16
19.01.2015 19:00;FM-12;37;62;16
19.01.2015 19:54;FM-15;36;62;20
19.01.2015 20:54;FM-15;35;61;17
19.01.2015 21:54;FM-15;34;59;18
19.01.2015 22:00;FM-12;34;59;18
19.01.2015 22:54;FM-15;33;61;20
19.01.2015 23:54;FM-15;32;61;13
19.01.2015 23:59;SOD;NA;NA;NA
20.01.2015 0:54;FM-15;32;61;14
20.01.2015 1:00;FM-12;32;61;14
20.01.2015 1:54;FM-15;32;59;15
20.01.2015 2:54;FM-15;32;56;13
20.01.2015 3:54;FM-15;31;59;14
20.01.2015 4:00;FM-12;31;59;14
20.01.2015 4:54;FM-15;31;56;16
20.01.2015 5:54;FM-15;31;56;15
20.01.2015 6:54;FM-15;30;58;14
20.01.2015 7:00;FM-12;30;58;14
20.01.2015 7:54;FM-15;30;58;14
20.01.2015 8:54;FM-15;31;54;14
20.01.2015 9:54;FM-15;32;50;17
20.01.2015 10:00;FM-12;32;50;17
20.01.2015 10:54;FM-15;34;44;16
20.01.2015 11:54;FM-15;36;44;13
20.01.2015 12:54;FM-15;36;37;15
20.01.2015 13:00;FM-12;36;37;15
20.01.2015 13:54;FM-15;37;34;13
20.01.2015 14:54;FM-15;37;37;14
20.01.2015 15:54;FM-15;37;30;11
20.01.2015 16:00;FM-12;37;30;11
20.01.2015 16:54;FM-15;35;29;11
20.01.2015 17:54;FM-15;34;29;13
20.01.2015 18:54;FM-15;33;33;16
20.01.2015 19:00;FM-12;33;33;16
20.01.2015 19:54;FM-15;32;36;9
20.01.2015 20:54;FM-15;31;36;11
20.01.2015 21:54;FM-15;29;41;14
20.01.2015 22:00;FM-12;29;41;14
20.01.2015 22:54;FM-15;28;43;11
20.01.2015 23:54;FM-15;27;46;11
20.01.2015 23:59;SOD;NA;NA;NA
21.01.2015 0:54;FM-15;27;46;10
21.01.2015 1:00;FM-12;27;46;10
21.01.2015 1:54;FM-15;27;45;10
21.01.2015 2:54;FM-15;26;44;9
21.01.2015 3:54;FM-15;25;46;8
21.01.2015 4:00;FM-12;25;46;8
21.01.2015 4:54;FM-15;24;46;13
21.01.2015 5:54;FM-15;23;50;6
21.01.2015 6:54;FM-15;22;52;8
21.01.2015 7:00;FM-12;22;52;8
21.01.2015 7:54;FM-15;23;48;8
21.01.2015 8:54;FM-15;24;44;10
21.01.2015 9:54;FM-15;26;40;5
21.01.2015 10:00;FM-12;26;40;5
21.01.2015 10:54;FM-15;27;39;0
21.01.2015 11:54;FM-15;27;45;6
21.01.2015 12:54;FM-15;27;49;5
21.01.2015 13:00;FM-12;27;49;5
21.01.2015 13:54;FM-15;28;58;6
21.01.2015 14:54;FM-15;29;63;8
21.01.2015 15:54;FM-15;30;66;3
21.01.2015 16:00;FM-12;30;66;3
21.01.2015 16:54;FM-15;29;69;5
21.01.2015 17:54;FM-15;30;66;0
21.01.2015 18:54;FM-15;29;69;5
21.01.2015 19:00;FM-12;29;69;5
21.01.2015 19:10;FM-16;30;64;3
21.01.2015 19:44;FM-16;28;69;5
21.01.2015 19:54;FM-15;29;72;3
21.01.2015 20:54;FM-15;30;72;6
21.01.2015 21:54;FM-15;30;75;5
21.01.2015 22:00;FM-12;30;75;5
21.01.2015 22:17;FM-16;30;75;3
21.01.2015 22:54;FM-15;34;70;11
21.01.2015 23:54;FM-15;33;66;9
21.01.2015 23:59;SOD;NA;NA;NA
22.01.2015 0:08;FM-16;34;65;7
22.01.2015 0:54;FM-15;31;76;8
22.01.2015 1:00;FM-12;31;76;8
22.01.2015 1:54;FM-15;31;72;6
22.01.2015 2:54;FM-15;31;69;7
22.01.2015 3:54;FM-15;30;72;8
22.01.2015 4:00;FM-12;30;72;8
22.01.2015 4:54;FM-15;30;72;7
22.01.2015 5:33;FM-16;30;69;7
22.01.2015 5:54;FM-15;30;72;8
22.01.2015 6:54;FM-15;30;69;9
22.01.2015 7:00;FM-12;30;69;9
22.01.2015 7:54;FM-15;30;69;9
22.01.2015 8:54;FM-15;30;66;9
22.01.2015 9:54;FM-15;32;61;8
22.01.2015 10:00;FM-12;32;61;8
22.01.2015 10:54;FM-15;33;61;6
22.01.2015 11:54;FM-15;36;55;3
22.01.2015 12:54;FM-15;36;59;3
22.01.2015 13:00;FM-12;36;59;3
22.01.2015 13:54;FM-15;36;59;5
22.01.2015 14:54;FM-15;35;70;7
22.01.2015 15:54;FM-15;35;67;6
22.01.2015 16:00;FM-12;35;67;6
22.01.2015 16:54;FM-15;34;73;5
22.01.2015 17:54;FM-15;33;75;5
22.01.2015 18:54;FM-15;33;70;0
22.01.2015 19:00;FM-12;33;70;0
22.01.2015 19:54;FM-15;34;61;9
22.01.2015 20:54;FM-15;33;61;8
22.01.2015 21:54;FM-15;32;64;10
22.01.2015 22:00;FM-12;32;64;10
22.01.2015 22:54;FM-15;31;64;10
22.01.2015 23:54;FM-15;30;64;11
22.01.2015 23:59;SOD;NA;NA;NA
23.01.2015 0:54;FM-15;29;63;13
23.01.2015 1:00;FM-12;29;63;13
23.01.2015 1:54;FM-15;29;58;10
23.01.2015 2:54;FM-15;27;66;9
23.01.2015 3:54;FM-15;26;66;8
23.01.2015 4:00;FM-12;26;66;8
23.01.2015 4:54;FM-15;25;63;10
23.01.2015 5:54;FM-15;24;62;10
23.01.2015 6:54;FM-15;24;57;11
23.01.2015 7:00;FM-12;24;57;11
23.01.2015 7:54;FM-15;25;53;7
23.01.2015 8:54;FM-15;27;46;8
23.01.2015 9:54;FM-15;30;43;10
23.01.2015 10:00;FM-12;30;43;10
23.01.2015 10:54;FM-15;32;41;9
23.01.2015 11:54;FM-15;34;44;14
23.01.2015 12:54;FM-15;34;46;10
23.01.2015 13:00;FM-12;34;46;10
23.01.2015 13:54;FM-15;36;42;14
23.01.2015 14:54;FM-15;36;44;8
23.01.2015 15:54;FM-15;36;44;10
23.01.2015 16:00;FM-12;36;44;10
23.01.2015 16:54;FM-15;35;46;7
23.01.2015 17:54;FM-15;34;48;9
23.01.2015 18:54;FM-15;33;52;9
23.01.2015 19:00;FM-12;33;52;9
23.01.2015 19:54;FM-15;32;54;11
23.01.2015 20:54;FM-15;31;59;13
23.01.2015 21:54;FM-15;31;59;9
23.01.2015 22:00;FM-12;31;59;9
23.01.2015 22:54;FM-15;31;61;10
23.01.2015 23:54;FM-15;31;64;11
23.01.2015 23:59;SOD;NA;NA;NA
24.01.2015 0:54;FM-15;31;67;11
24.01.2015 1:00;FM-12;31;67;11
24.01.2015 1:54;FM-15;32;69;8
24.01.2015 2:54;FM-15;33;70;7
24.01.2015 3:54;FM-15;33;72;13
24.01.2015 4:00;FM-12;33;72;13
24.01.2015 4:54;FM-15;34;73;10
24.01.2015 5:11;FM-16;34;81;13
24.01.2015 5:18;FM-16;32;93;11
24.01.2015 5:33;FM-16;32;93;9
24.01.2015 5:45;FM-16;32;93;8
24.01.2015 5:54;FM-15;32;96;8
24.01.2015 6:01;FM-16;32;93;7
24.01.2015 6:17;FM-16;32;93;5
24.01.2015 6:52;FM-16;32;93;5
24.01.2015 6:54;FM-15;32;96;3
24.01.2015 7:00;FM-12;32;96;3
24.01.2015 7:54;FM-15;32;96;3
24.01.2015 8:54;FM-15;32;96;7
24.01.2015 9:54;FM-15;32;100;6
24.01.2015 10:00;FM-12;32;100;6
24.01.2015 10:54;FM-15;33;96;9
24.01.2015 11:54;FM-15;33;96;13
24.01.2015 12:11;FM-16;34;87;13
24.01.2015 12:54;FM-15;33;96;11
24.01.2015 13:00;FM-12;33;96;11
24.01.2015 13:17;FM-16;34;93;13
24.01.2015 13:54;FM-15;33;92;13
24.01.2015 14:54;FM-15;33;92;14
24.01.2015 15:14;FM-16;32;93;14
24.01.2015 15:54;FM-15;33;89;15
24.01.2015 16:00;FM-12;33;89;15
24.01.2015 16:54;FM-15;32;92;11
24.01.2015 17:54;FM-15;32;92;10
24.01.2015 18:54;FM-15;32;92;13
24.01.2015 19:00;FM-12;32;92;13
24.01.2015 19:48;FM-16;32;93;14
24.01.2015 19:54;FM-15;32;92;13
24.01.2015 20:54;FM-15;32;88;11
24.01.2015 21:05;FM-16;32;87;11
24.01.2015 21:54;FM-15;32;88;9
24.01.2015 22:00;FM-12;32;88;9
24.01.2015 22:54;FM-15;32;82;10
24.01.2015 23:54;FM-15;33;70;17
24.01.2015 23:59;SOD;NA;NA;NA
25.01.2015 0:54;FM-15;32;75;15
25.01.2015 1:00;FM-12;32;75;15
25.01.2015 1:54;FM-15;32;75;15
25.01.2015 2:54;FM-15;32;75;14
25.01.2015 3:54;FM-15;32;75;13
25.01.2015 4:00;FM-12;32;75;13
25.01.2015 4:54;FM-15;32;79;13
25.01.2015 5:54;FM-15;33;75;16
25.01.2015 6:54;FM-15;34;73;18
25.01.2015 7:00;FM-12;34;73;18
25.01.2015 7:54;FM-15;32;79;15
25.01.2015 8:54;FM-15;34;75;16
25.01.2015 9:54;FM-15;36;73;18
25.01.2015 10:00;FM-12;36;73;18
25.01.2015 10:54;FM-15;38;57;17
25.01.2015 11:54;FM-15;37;50;17
25.01.2015 12:54;FM-15;36;48;17
25.01.2015 13:00;FM-12;36;48;17
25.01.2015 13:54;FM-15;37;44;14
25.01.2015 14:54;FM-15;36;39;15
25.01.2015 15:54;FM-15;35;32;15
25.01.2015 16:00;FM-12;35;32;15
25.01.2015 16:54;FM-15;33;40;11
25.01.2015 17:54;FM-15;31;42;11
25.01.2015 18:54;FM-15;29;41;11
25.01.2015 19:00;FM-12;29;41;11
25.01.2015 19:54;FM-15;27;45;9
25.01.2015 20:54;FM-15;25;46;8
25.01.2015 21:54;FM-15;23;48;14
25.01.2015 22:00;FM-12;23;48;14
25.01.2015 22:54;FM-15;22;48;11
25.01.2015 23:54;FM-15;19;51;16
25.01.2015 23:59;SOD;NA;NA;NA
26.01.2015 0:54;FM-15;17;51;15
26.01.2015 1:00;FM-12;17;51;15
26.01.2015 1:54;FM-15;16;47;15
26.01.2015 2:54;FM-15;14;51;11
26.01.2015 3:54;FM-15;13;54;7
26.01.2015 4:00;FM-12;13;54;7
26.01.2015 4:54;FM-15;12;53;9
26.01.2015 5:54;FM-15;11;55;10
26.01.2015 6:54;FM-15;11;55;9
26.01.2015 7:00;FM-12;11;55;9
26.01.2015 7:54;FM-15;12;58;10
26.01.2015 8:54;FM-15;14;61;10
26.01.2015 9:18;FM-16;14;62;13
26.01.2015 9:54;FM-15;16;65;11
26.01.2015 10:00;FM-12;16;65;11
26.01.2015 10:54;FM-15;20;74;16
26.01.2015 11:38;FM-16;21;80;16
26.01.2015 11:54;FM-15;22;75;14
26.01.2015 12:07;FM-16;21;80;15
26.01.2015 12:52;FM-16;25;80;18
26.01.2015 12:54;FM-15;25;78;18
26.01.2015 13:00;FM-12;25;78;18
26.01.2015 13:21;FM-16;25;80;17
26.01.2015 13:37;FM-16;25;86;16
26.01.2015 13:52;FM-16;27;80;16
26.01.2015 13:54;FM-15;26;84;15
26.01.2015 14:09;FM-16;28;74;18
26.01.2015 14:36;FM-16;28;74;23
26.01.2015 14:52;FM-16;28;74;16
26.01.2015 14:54;FM-15;28;75;18
26.01.2015 15:54;FM-15;29;72;20
26.01.2015 16:00;FM-12;29;72;20
26.01.2015 16:29;FM-16;28;74;23
26.01.2015 16:38;FM-16;28;74;23
26.01.2015 16:52;FM-16;28;74;21
26.01.2015 16:54;FM-15;28;78;20
26.01.2015 17:35;FM-16;28;74;24
26.01.2015 17:41;FM-16;28;74;23
26.01.2015 17:52;FM-16;28;80;22
26.01.2015 17:54;FM-15;28;85;17
26.01.2015 18:51;FM-16;28;86;29
26.01.2015 18:54;FM-15;28;81;24
26.01.2015 19:00;FM-12;28;81;24
26.01.2015 19:25;FM-16;28;86;26
26.01.2015 19:32;FM-16;28;86;26
26.01.2015 19:52;FM-16;28;86;29
26.01.2015 19:54;FM-15;28;88;30
26.01.2015 20:39;FM-16;27;93;24
26.01.2015 20:54;FM-15;27;92;23
26.01.2015 21:20;FM-16;27;93;29
26.01.2015 21:54;FM-15;27;92;25
26.01.2015 22:00;FM-12;27;92;25
26.01.2015 22:54;FM-15;21;92;21
26.01.2015 23:54;FM-15;19;92;22
26.01.2015 23:59;SOD;NA;NA;NA
27.01.2015 0:54;FM-15;17;88;25
27.01.2015 1:00;FM-12;17;88;25
27.01.2015 1:54;FM-15;16;88;23
27.01.2015 2:54;FM-15;16;92;22
27.01.2015 3:54;FM-15;16;84;29
27.01.2015 4:00;FM-12;16;84;29
27.01.2015 4:54;FM-15;15;88;29
27.01.2015 5:54;FM-15;15;88;25
27.01.2015 6:12;FM-16;16;86;25
27.01.2015 6:54;FM-15;15;88;24
27.01.2015 7:00;FM-12;15;88;24
27.01.2015 7:44;FM-16;16;86;24
27.01.2015 7:54;FM-15;15;88;24
27.01.2015 8:54;FM-15;15;91;23
27.01.2015 9:33;FM-16;16;86;20
27.01.2015 9:54;FM-15;16;84;21
27.01.2015 10:00;FM-12;16;84;21
27.01.2015 10:54;FM-15;15;88;24
27.01.2015 11:49;FM-16;16;86;23
27.01.2015 11:54;FM-15;15;91;20
27.01.2015 12:54;FM-15;15;88;17
27.01.2015 13:00;FM-12;15;88;17
27.01.2015 13:07;FM-16;16;86;20
27.01.2015 13:54;FM-15;15;88;21
27.01.2015 14:54;FM-15;16;84;22
27.01.2015 15:24;FM-16;18;79;24
27.01.2015 15:54;FM-15;18;77;25
27.01.2015 16:00;FM-12;18;77;25
27.01.2015 16:41;FM-16;18;79;23
27.01.2015 16:52;FM-16;18;79;22
27.01.2015 16:54;FM-15;18;77;24
27.01.2015 17:05;FM-16;18;79;28
27.01.2015 17:31;FM-16;19;73;23
27.01.2015 17:54;FM-15;19;81;22
27.01.2015 18:15;FM-16;18;79;21
27.01.2015 18:31;FM-16;16;86;23
27.01.2015 18:54;FM-15;15;84;20
27.01.2015 19:00;FM-12;15;84;20
27.01.2015 19:41;FM-16;14;85;17
27.01.2015 19:54;FM-15;14;84;20
27.01.2015 20:15;FM-16;14;85;21
27.01.2015 20:54;FM-15;14;80;22
27.01.2015 21:34;FM-16;14;79;18
27.01.2015 21:51;FM-16;14;79;21
27.01.2015 21:54;FM-15;14;77;22
27.01.2015 22:00;FM-12;14;77;22
27.01.2015 22:31;FM-16;14;79;15
27.01.2015 22:43;FM-16;14;79;17
27.01.2015 22:54;FM-15;14;77;15
27.01.2015 23:18;FM-16;14;79;18
27.01.2015 23:37;FM-16;14;79;14
27.01.2015 23:46;FM-16;14;73;16
27.01.2015 23:54;FM-15;14;73;16
27.01.2015 23:59;SOD;NA;NA;NA
28.01.2015 0:10;FM-16;14;73;17
28.01.2015 0:31;FM-16;14;73;16
28.01.2015 0:47;FM-16;14;73;15
28.01.2015 0:54;FM-15;14;77;14
28.01.2015 1:00;FM-12;14;77;14
28.01.2015 1:15;FM-16;14;73;15
28.01.2015 1:28;FM-16;14;73;17
28.01.2015 1:36;FM-16;14;73;14
28.01.2015 1:39;FM-16;14;73;15
28.01.2015 1:54;FM-15;14;77;15
28.01.2015 2:14;FM-16;14;73;10
28.01.2015 2:42;FM-16;14;73;15
28.01.2015 2:54;FM-15;14;73;14
28.01.2015 3:54;FM-15;14;71;16
28.01.2015 4:00;FM-12;14;71;16
28.01.2015 4:01;FM-16;14;73;14
28.01.2015 4:15;FM-16;14;73;17
28.01.2015 4:21;FM-16;12;79;13
28.01.2015 4:29;FM-16;12;79;13
28.01.2015 4:52;FM-16;12;79;16
28.01.2015 4:54;FM-15;13;74;14
28.01.2015 5:33;FM-16;12;67;16
28.01.2015 5:46;FM-16;12;67;15
28.01.2015 5:54;FM-15;13;67;14
28.01.2015 6:16;FM-16;12;67;15
28.01.2015 6:54;FM-15;14;64;14
28.01.2015 7:00;FM-12;14;64;14
28.01.2015 7:54;FM-15;14;64;10
28.01.2015 8:54;FM-15;15;61;15
28.01.2015 9:54;FM-15;16;62;17
28.01.2015 10:00;FM-12;16;62;17
28.01.2015 10:54;FM-15;18;57;15
28.01.2015 11:54;FM-15;19;54;13
28.01.2015 12:54;FM-15;19;57;13
28.01.2015 13:00;FM-12;19;57;13
28.01.2015 13:54;FM-15;21;54;13
28.01.2015 14:54;FM-15;24;52;13
28.01.2015 15:54;FM-15;24;52;11
28.01.2015 16:00;FM-12;24;52;11
28.01.2015 16:54;FM-15;23;55;13
28.01.2015 17:54;FM-15;23;55;8
28.01.2015 18:54;FM-15;23;53;10
28.01.2015 19:00;FM-12;23;53;10
28.01.2015 19:54;FM-15;22;52;8
28.01.2015 20:54;FM-15;21;47;10
28.01.2015 21:54;FM-15;20;48;14
28.01.2015 22:00;FM-12;20;48;14
28.01.2015 22:54;FM-15;19;47;9
28.01.2015 23:54;FM-15;17;47;11
28.01.2015 23:59;SOD;NA;NA;NA
29.01.2015 0:54;FM-15;16;47;5
29.01.2015 1:00;FM-12;16;47;5
29.01.2015 1:54;FM-15;16;47;7
29.01.2015 2:54;FM-15;15;46;7
29.01.2015 3:54;FM-15;14;51;3
29.01.2015 4:00;FM-12;14;51;3
29.01.2015 4:54;FM-15;14;56;5
29.01.2015 5:54;FM-15;14;51;5
29.01.2015 6:54;FM-15;14;51;0
29.01.2015 7:00;FM-12;14;51;0
29.01.2015 7:54;FM-15;14;53;8
29.01.2015 8:54;FM-15;18;54;5
29.01.2015 9:54;FM-15;22;46;3
29.01.2015 10:00;FM-12;22;46;3
29.01.2015 10:54;FM-15;28;39;0
29.01.2015 11:54;FM-15;30;43;0
29.01.2015 12:54;FM-15;31;49;0
29.01.2015 13:00;FM-12;31;49;0
29.01.2015 13:54;FM-15;30;58;0
29.01.2015 14:54;FM-15;30;61;0
29.01.2015 15:54;FM-15;29;66;3
29.01.2015 16:00;FM-12;29;66;3
29.01.2015 16:54;FM-15;28;72;3
29.01.2015 17:54;FM-15;29;75;9
29.01.2015 18:54;FM-15;29;75;9
29.01.2015 19:00;FM-12;29;75;9
29.01.2015 19:54;FM-15;28;75;6
29.01.2015 20:54;FM-15;28;69;7
29.01.2015 21:54;FM-15;28;72;7
29.01.2015 22:00;FM-12;28;72;7
29.01.2015 22:54;FM-15;28;75;6
29.01.2015 23:54;FM-15;28;78;5
29.01.2015 23:59;SOD;NA;NA;NA
30.01.2015 0:16;FM-16;28;74;6
30.01.2015 0:54;FM-15;28;78;8
30.01.2015 1:00;FM-12;28;78;8
30.01.2015 1:18;FM-16;28;80;7
30.01.2015 1:52;FM-16;28;86;9
30.01.2015 1:54;FM-15;29;82;9
30.01.2015 2:54;FM-15;30;85;8
30.01.2015 3:18;FM-16;30;86;11
30.01.2015 3:39;FM-16;30;86;9
30.01.2015 3:54;FM-15;30;85;9
30.01.2015 4:00;FM-12;30;85;9
30.01.2015 4:49;FM-16;30;86;6
30.01.2015 4:54;FM-15;31;85;6
30.01.2015 5:19;FM-16;30;93;6
30.01.2015 5:27;FM-16;30;93;6
30.01.2015 5:46;FM-16;30;93;5
30.01.2015 5:54;FM-15;31;92;6
30.01.2015 6:10;FM-16;30;93;7
30.01.2015 6:33;FM-16;30;93;5
30.01.2015 6:54;FM-15;32;85;8
30.01.2015 7:00;FM-12;32;85;8
30.01.2015 7:30;FM-16;30;93;5
30.01.2015 7:54;FM-15;32;88;5
30.01.2015 8:52;FM-16;32;87;0
30.01.2015 8:54;FM-15;32;88;3
30.01.2015 9:34;FM-16;32;93;5
30.01.2015 9:51;FM-16;34;87;7
30.01.2015 9:52;FM-15;33;92;7
30.01.2015 10:00;FM-12;33;92;7
30.01.2015 10:11;FM-16;34;87;7
30.01.2015 10:41;FM-16;34;87;8
30.01.2015 10:54;FM-15;33;92;7
30.01.2015 11:16;FM-16;34;87;5
30.01.2015 11:26;FM-16;34;87;7
30.01.2015 11:54;FM-15;33;89;7
30.01.2015 12:01;FM-16;34;87;6
30.01.2015 12:16;FM-16;34;87;8
30.01.2015 12:37;FM-16;34;87;8
30.01.2015 12:54;FM-15;33;85;8
30.01.2015 13:00;FM-12;33;85;8
30.01.2015 13:54;FM-15;33;85;8
30.01.2015 14:52;FM-16;34;81;8
30.01.2015 14:54;FM-15;33;82;9
30.01.2015 15:16;FM-16;34;75;13
30.01.2015 15:54;FM-15;33;78;10
30.01.2015 16:00;FM-12;33;78;10
30.01.2015 16:54;FM-15;32;82;9
30.01.2015 17:54;FM-15;33;78;13
30.01.2015 18:54;FM-15;31;76;16
30.01.2015 19:00;FM-12;31;76;16
30.01.2015 19:54;FM-15;29;69;18
30.01.2015 20:54;FM-15;26;66;26
30.01.2015 21:54;FM-15;23;65;30
30.01.2015 22:00;FM-12;23;65;30
30.01.2015 22:54;FM-15;20;62;26
30.01.2015 23:54;FM-15;19;59;25
30.01.2015 23:59;SOD;NA;NA;NA
31.01.2015 0:54;FM-15;18;62;23
31.01.2015 1:00;FM-12;18;62;23
31.01.2015 1:54;FM-15;16;65;25
31.01.2015 2:54;FM-15;16;59;23
31.01.2015 3:20;FM-16;16;62;24
31.01.2015 3:34;FM-16;16;57;26
31.01.2015 3:54;FM-15;14;67;28
31.01.2015 4:00;FM-12;14;67;28
31.01.2015 4:13;FM-16;14;73;24
31.01.2015 4:40;FM-16;12;79;23
31.01.2015 4:52;FM-16;12;79;20
31.01.2015 4:54;FM-15;13;74;18
31.01.2015 5:37;FM-16;12;73;26
31.01.2015 5:54;FM-15;12;77;22
31.01.2015 6:54;FM-15;11;81;25
31.01.2015 7:00;FM-12;11;81;25
31.01.2015 7:16;FM-16;10;72;21
31.01.2015 7:24;FM-16;10;72;29
31.01.2015 7:46;FM-16;12;62;23
31.01.2015 7:54;FM-15;12;61;24
31.01.2015 8:03;FM-16;12;57;23
31.01.2015 8:54;FM-15;13;54;23
31.01.2015 9:54;FM-15;14;47;26
31.01.2015 10:00;FM-12;14;47;26
31.01.2015 10:54;FM-15;16;38;24
31.01.2015 11:54;FM-15;17;37;29
31.01.2015 12:54;FM-15;20;32;25
31.01.2015 13:00;FM-12;20;32;25
31.01.2015 13:54;FM-15;21;31;22
31.01.2015 14:54;FM-15;21;27;25
31.01.2015 15:54;FM-15;21;30;26
31.01.2015 16:00;FM-12;21;30;26
31.01.2015 16:54;FM-15;19;36;18
31.01.2015 17:54;FM-15;18;35;20
31.01.2015 18:54;FM-15;16;38;22
31.01.2015 19:00;FM-12;16;38;22
31.01.2015 19:54;FM-15;16;41;18
31.01.2015 20:54;FM-15;15;40;18
31.01.2015 21:54;FM-15;15;40;15
31.01.2015 22:00;FM-12;15;40;15
31.01.2015 22:54;FM-15;15;38;15
31.01.2015 23:54;FM-15;14;40;11
31.01.2015 23:59;SOD;NA;NA;NA
01.02.2015 0:54;FM-15;14;40;14
01.02.2015 1:00;FM-12;14;40;14
01.02.2015 1:54;FM-15;14;40;20
01.02.2015 2:54;FM-15;14;44;16
01.02.2015 3:54;FM-15;14;49;15
01.02.2015 4:00;FM-12;14;49;15
01.02.2015 4:54;FM-15;14;53;14
01.02.2015 5:54;FM-15;14;58;8
01.02.2015 6:54;FM-15;13;64;11
01.02.2015 7:00;FM-12;13;64;11
01.02.2015 7:54;FM-15;16;62;13
01.02.2015 8:54;FM-15;18;65;15
01.02.2015 9:54;FM-15;20;62;11
01.02.2015 10:00;FM-12;20;62;11
01.02.2015 10:54;FM-15;24;57;15
01.02.2015 11:54;FM-15;26;53;14
01.02.2015 12:54;FM-15;28;47;11
01.02.2015 13:00;FM-12;28;47;11
01.02.2015 13:54;FM-15;29;43;15
01.02.2015 14:54;FM-15;30;34;14
01.02.2015 15:54;FM-15;29;31;13
01.02.2015 16:00;FM-12;29;31;13
01.02.2015 16:54;FM-15;28;29;8
01.02.2015 17:54;FM-15;26;34;7
01.02.2015 18:54;FM-15;25;33;11
01.02.2015 19:54;FM-15;22;36;10
01.02.2015 20:54;FM-15;21;34;11
01.02.2015 21:54;FM-15;20;34;8
01.02.2015 22:00;FM-12;20;34;8
01.02.2015 22:54;FM-15;19;36;5
01.02.2015 23:54;FM-15;19;34;5
01.02.2015 23:59;SOD;NA;NA;NA
02.02.2015 0:54;FM-15;18;35;8
02.02.2015 1:00;FM-12;18;35;8
